Test Size,C parameter,Kernel String,Degree Int,Gamma,Decision Shape,Score
0.7000000000000001,1e-09,rbf,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,rbf,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,rbf,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,linear,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,linear,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-09,sigmoid,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,rbf,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,rbf,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,linear,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,linear,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1e-06,sigmoid,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,rbf,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,rbf,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,linear,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,linear,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,1.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,1.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,2.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,2.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,3.0,scale,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,3.0,scale,ovr,0.6095965103598692
0.7000000000000001,0.001,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,0.001,sigmoid,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,1.0,rbf,1.0,scale,ovo,0.6226826608505998
0.7000000000000001,1.0,rbf,1.0,scale,ovr,0.6226826608505998
0.7000000000000001,1.0,rbf,1.0,auto,ovo,0.7513631406761178
0.7000000000000001,1.0,rbf,1.0,auto,ovr,0.7513631406761178
0.7000000000000001,1.0,rbf,2.0,scale,ovo,0.6226826608505998
0.7000000000000001,1.0,rbf,2.0,scale,ovr,0.6226826608505998
0.7000000000000001,1.0,rbf,2.0,auto,ovo,0.7513631406761178
0.7000000000000001,1.0,rbf,2.0,auto,ovr,0.7513631406761178
0.7000000000000001,1.0,rbf,3.0,scale,ovo,0.6226826608505998
0.7000000000000001,1.0,rbf,3.0,scale,ovr,0.6226826608505998
0.7000000000000001,1.0,rbf,3.0,auto,ovo,0.7513631406761178
0.7000000000000001,1.0,rbf,3.0,auto,ovr,0.7513631406761178
0.7000000000000001,1.0,linear,1.0,scale,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,1.0,scale,ovr,0.7731733914940022
0.7000000000000001,1.0,linear,1.0,auto,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,1.0,auto,ovr,0.7731733914940022
0.7000000000000001,1.0,linear,2.0,scale,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,2.0,scale,ovr,0.7731733914940022
0.7000000000000001,1.0,linear,2.0,auto,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,2.0,auto,ovr,0.7731733914940022
0.7000000000000001,1.0,linear,3.0,scale,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,3.0,scale,ovr,0.7731733914940022
0.7000000000000001,1.0,linear,3.0,auto,ovo,0.7731733914940022
0.7000000000000001,1.0,linear,3.0,auto,ovr,0.7731733914940022
0.7000000000000001,1.0,sigmoid,1.0,scale,ovo,0.4623773173391494
0.7000000000000001,1.0,sigmoid,1.0,scale,ovr,0.4623773173391494
0.7000000000000001,1.0,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,1.0,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,1.0,sigmoid,2.0,scale,ovo,0.4623773173391494
0.7000000000000001,1.0,sigmoid,2.0,scale,ovr,0.4623773173391494
0.7000000000000001,1.0,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,1.0,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,1.0,sigmoid,3.0,scale,ovo,0.4623773173391494
0.7000000000000001,1.0,sigmoid,3.0,scale,ovr,0.4623773173391494
0.7000000000000001,1.0,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,1.0,sigmoid,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,10.0,rbf,1.0,scale,ovo,0.7688113413304253
0.7000000000000001,10.0,rbf,1.0,scale,ovr,0.7688113413304253
0.7000000000000001,10.0,rbf,1.0,auto,ovo,0.7557251908396947
0.7000000000000001,10.0,rbf,1.0,auto,ovr,0.7557251908396947
0.7000000000000001,10.0,rbf,2.0,scale,ovo,0.7688113413304253
0.7000000000000001,10.0,rbf,2.0,scale,ovr,0.7688113413304253
0.7000000000000001,10.0,rbf,2.0,auto,ovo,0.7557251908396947
0.7000000000000001,10.0,rbf,2.0,auto,ovr,0.7557251908396947
0.7000000000000001,10.0,rbf,3.0,scale,ovo,0.7688113413304253
0.7000000000000001,10.0,rbf,3.0,scale,ovr,0.7688113413304253
0.7000000000000001,10.0,rbf,3.0,auto,ovo,0.7557251908396947
0.7000000000000001,10.0,rbf,3.0,auto,ovr,0.7557251908396947
0.7000000000000001,10.0,linear,1.0,scale,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,1.0,scale,ovr,0.7731733914940022
0.7000000000000001,10.0,linear,1.0,auto,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,1.0,auto,ovr,0.7731733914940022
0.7000000000000001,10.0,linear,2.0,scale,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,2.0,scale,ovr,0.7731733914940022
0.7000000000000001,10.0,linear,2.0,auto,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,2.0,auto,ovr,0.7731733914940022
0.7000000000000001,10.0,linear,3.0,scale,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,3.0,scale,ovr,0.7731733914940022
0.7000000000000001,10.0,linear,3.0,auto,ovo,0.7731733914940022
0.7000000000000001,10.0,linear,3.0,auto,ovr,0.7731733914940022
0.7000000000000001,10.0,sigmoid,1.0,scale,ovo,0.46564885496183206
0.7000000000000001,10.0,sigmoid,1.0,scale,ovr,0.46564885496183206
0.7000000000000001,10.0,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,10.0,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,10.0,sigmoid,2.0,scale,ovo,0.46564885496183206
0.7000000000000001,10.0,sigmoid,2.0,scale,ovr,0.46564885496183206
0.7000000000000001,10.0,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,10.0,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,10.0,sigmoid,3.0,scale,ovo,0.46564885496183206
0.7000000000000001,10.0,sigmoid,3.0,scale,ovr,0.46564885496183206
0.7000000000000001,10.0,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,10.0,sigmoid,3.0,auto,ovr,0.6095965103598692
0.7000000000000001,100.0,rbf,1.0,scale,ovo,0.777535441657579
0.7000000000000001,100.0,rbf,1.0,scale,ovr,0.777535441657579
0.7000000000000001,100.0,rbf,1.0,auto,ovo,0.7491821155943293
0.7000000000000001,100.0,rbf,1.0,auto,ovr,0.7491821155943293
0.7000000000000001,100.0,rbf,2.0,scale,ovo,0.777535441657579
0.7000000000000001,100.0,rbf,2.0,scale,ovr,0.777535441657579
0.7000000000000001,100.0,rbf,2.0,auto,ovo,0.7491821155943293
0.7000000000000001,100.0,rbf,2.0,auto,ovr,0.7491821155943293
0.7000000000000001,100.0,rbf,3.0,scale,ovo,0.777535441657579
0.7000000000000001,100.0,rbf,3.0,scale,ovr,0.777535441657579
0.7000000000000001,100.0,rbf,3.0,auto,ovo,0.7491821155943293
0.7000000000000001,100.0,rbf,3.0,auto,ovr,0.7491821155943293
0.7000000000000001,100.0,linear,1.0,scale,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,1.0,scale,ovr,0.7731733914940022
0.7000000000000001,100.0,linear,1.0,auto,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,1.0,auto,ovr,0.7731733914940022
0.7000000000000001,100.0,linear,2.0,scale,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,2.0,scale,ovr,0.7731733914940022
0.7000000000000001,100.0,linear,2.0,auto,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,2.0,auto,ovr,0.7731733914940022
0.7000000000000001,100.0,linear,3.0,scale,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,3.0,scale,ovr,0.7731733914940022
0.7000000000000001,100.0,linear,3.0,auto,ovo,0.7731733914940022
0.7000000000000001,100.0,linear,3.0,auto,ovr,0.7731733914940022
0.7000000000000001,100.0,sigmoid,1.0,scale,ovo,0.46564885496183206
0.7000000000000001,100.0,sigmoid,1.0,scale,ovr,0.46564885496183206
0.7000000000000001,100.0,sigmoid,1.0,auto,ovo,0.6095965103598692
0.7000000000000001,100.0,sigmoid,1.0,auto,ovr,0.6095965103598692
0.7000000000000001,100.0,sigmoid,2.0,scale,ovo,0.46564885496183206
0.7000000000000001,100.0,sigmoid,2.0,scale,ovr,0.46564885496183206
0.7000000000000001,100.0,sigmoid,2.0,auto,ovo,0.6095965103598692
0.7000000000000001,100.0,sigmoid,2.0,auto,ovr,0.6095965103598692
0.7000000000000001,100.0,sigmoid,3.0,scale,ovo,0.46564885496183206
0.7000000000000001,100.0,sigmoid,3.0,scale,ovr,0.46564885496183206
0.7000000000000001,100.0,sigmoid,3.0,auto,ovo,0.6095965103598692
0.7000000000000001,100.0,sigmoid,3.0,auto,ovr,0.6095965103598692
0.8,1e-09,rbf,1.0,scale,ovo,0.6135496183206107
0.8,1e-09,rbf,1.0,scale,ovr,0.6135496183206107
0.8,1e-09,rbf,1.0,auto,ovo,0.6135496183206107
0.8,1e-09,rbf,1.0,auto,ovr,0.6135496183206107
0.8,1e-09,rbf,2.0,scale,ovo,0.6135496183206107
0.8,1e-09,rbf,2.0,scale,ovr,0.6135496183206107
0.8,1e-09,rbf,2.0,auto,ovo,0.6135496183206107
0.8,1e-09,rbf,2.0,auto,ovr,0.6135496183206107
0.8,1e-09,rbf,3.0,scale,ovo,0.6135496183206107
0.8,1e-09,rbf,3.0,scale,ovr,0.6135496183206107
0.8,1e-09,rbf,3.0,auto,ovo,0.6135496183206107
0.8,1e-09,rbf,3.0,auto,ovr,0.6135496183206107
0.8,1e-09,linear,1.0,scale,ovo,0.6135496183206107
0.8,1e-09,linear,1.0,scale,ovr,0.6135496183206107
0.8,1e-09,linear,1.0,auto,ovo,0.6135496183206107
0.8,1e-09,linear,1.0,auto,ovr,0.6135496183206107
0.8,1e-09,linear,2.0,scale,ovo,0.6135496183206107
0.8,1e-09,linear,2.0,scale,ovr,0.6135496183206107
0.8,1e-09,linear,2.0,auto,ovo,0.6135496183206107
0.8,1e-09,linear,2.0,auto,ovr,0.6135496183206107
0.8,1e-09,linear,3.0,scale,ovo,0.6135496183206107
0.8,1e-09,linear,3.0,scale,ovr,0.6135496183206107
0.8,1e-09,linear,3.0,auto,ovo,0.6135496183206107
0.8,1e-09,linear,3.0,auto,ovr,0.6135496183206107
0.8,1e-09,sigmoid,1.0,scale,ovo,0.6135496183206107
0.8,1e-09,sigmoid,1.0,scale,ovr,0.6135496183206107
0.8,1e-09,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,1e-09,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,1e-09,sigmoid,2.0,scale,ovo,0.6135496183206107
0.8,1e-09,sigmoid,2.0,scale,ovr,0.6135496183206107
0.8,1e-09,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,1e-09,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,1e-09,sigmoid,3.0,scale,ovo,0.6135496183206107
0.8,1e-09,sigmoid,3.0,scale,ovr,0.6135496183206107
0.8,1e-09,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,1e-09,sigmoid,3.0,auto,ovr,0.6135496183206107
0.8,1e-06,rbf,1.0,scale,ovo,0.6135496183206107
0.8,1e-06,rbf,1.0,scale,ovr,0.6135496183206107
0.8,1e-06,rbf,1.0,auto,ovo,0.6135496183206107
0.8,1e-06,rbf,1.0,auto,ovr,0.6135496183206107
0.8,1e-06,rbf,2.0,scale,ovo,0.6135496183206107
0.8,1e-06,rbf,2.0,scale,ovr,0.6135496183206107
0.8,1e-06,rbf,2.0,auto,ovo,0.6135496183206107
0.8,1e-06,rbf,2.0,auto,ovr,0.6135496183206107
0.8,1e-06,rbf,3.0,scale,ovo,0.6135496183206107
0.8,1e-06,rbf,3.0,scale,ovr,0.6135496183206107
0.8,1e-06,rbf,3.0,auto,ovo,0.6135496183206107
0.8,1e-06,rbf,3.0,auto,ovr,0.6135496183206107
0.8,1e-06,linear,1.0,scale,ovo,0.6135496183206107
0.8,1e-06,linear,1.0,scale,ovr,0.6135496183206107
0.8,1e-06,linear,1.0,auto,ovo,0.6135496183206107
0.8,1e-06,linear,1.0,auto,ovr,0.6135496183206107
0.8,1e-06,linear,2.0,scale,ovo,0.6135496183206107
0.8,1e-06,linear,2.0,scale,ovr,0.6135496183206107
0.8,1e-06,linear,2.0,auto,ovo,0.6135496183206107
0.8,1e-06,linear,2.0,auto,ovr,0.6135496183206107
0.8,1e-06,linear,3.0,scale,ovo,0.6135496183206107
0.8,1e-06,linear,3.0,scale,ovr,0.6135496183206107
0.8,1e-06,linear,3.0,auto,ovo,0.6135496183206107
0.8,1e-06,linear,3.0,auto,ovr,0.6135496183206107
0.8,1e-06,sigmoid,1.0,scale,ovo,0.6135496183206107
0.8,1e-06,sigmoid,1.0,scale,ovr,0.6135496183206107
0.8,1e-06,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,1e-06,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,1e-06,sigmoid,2.0,scale,ovo,0.6135496183206107
0.8,1e-06,sigmoid,2.0,scale,ovr,0.6135496183206107
0.8,1e-06,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,1e-06,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,1e-06,sigmoid,3.0,scale,ovo,0.6135496183206107
0.8,1e-06,sigmoid,3.0,scale,ovr,0.6135496183206107
0.8,1e-06,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,1e-06,sigmoid,3.0,auto,ovr,0.6135496183206107
0.8,0.001,rbf,1.0,scale,ovo,0.6135496183206107
0.8,0.001,rbf,1.0,scale,ovr,0.6135496183206107
0.8,0.001,rbf,1.0,auto,ovo,0.6135496183206107
0.8,0.001,rbf,1.0,auto,ovr,0.6135496183206107
0.8,0.001,rbf,2.0,scale,ovo,0.6135496183206107
0.8,0.001,rbf,2.0,scale,ovr,0.6135496183206107
0.8,0.001,rbf,2.0,auto,ovo,0.6135496183206107
0.8,0.001,rbf,2.0,auto,ovr,0.6135496183206107
0.8,0.001,rbf,3.0,scale,ovo,0.6135496183206107
0.8,0.001,rbf,3.0,scale,ovr,0.6135496183206107
0.8,0.001,rbf,3.0,auto,ovo,0.6135496183206107
0.8,0.001,rbf,3.0,auto,ovr,0.6135496183206107
0.8,0.001,linear,1.0,scale,ovo,0.6135496183206107
0.8,0.001,linear,1.0,scale,ovr,0.6135496183206107
0.8,0.001,linear,1.0,auto,ovo,0.6135496183206107
0.8,0.001,linear,1.0,auto,ovr,0.6135496183206107
0.8,0.001,linear,2.0,scale,ovo,0.6135496183206107
0.8,0.001,linear,2.0,scale,ovr,0.6135496183206107
0.8,0.001,linear,2.0,auto,ovo,0.6135496183206107
0.8,0.001,linear,2.0,auto,ovr,0.6135496183206107
0.8,0.001,linear,3.0,scale,ovo,0.6135496183206107
0.8,0.001,linear,3.0,scale,ovr,0.6135496183206107
0.8,0.001,linear,3.0,auto,ovo,0.6135496183206107
0.8,0.001,linear,3.0,auto,ovr,0.6135496183206107
0.8,0.001,sigmoid,1.0,scale,ovo,0.6135496183206107
0.8,0.001,sigmoid,1.0,scale,ovr,0.6135496183206107
0.8,0.001,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,0.001,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,0.001,sigmoid,2.0,scale,ovo,0.6135496183206107
0.8,0.001,sigmoid,2.0,scale,ovr,0.6135496183206107
0.8,0.001,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,0.001,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,0.001,sigmoid,3.0,scale,ovo,0.6135496183206107
0.8,0.001,sigmoid,3.0,scale,ovr,0.6135496183206107
0.8,0.001,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,0.001,sigmoid,3.0,auto,ovr,0.6135496183206107
0.8,1.0,rbf,1.0,scale,ovo,0.6135496183206107
0.8,1.0,rbf,1.0,scale,ovr,0.6135496183206107
0.8,1.0,rbf,1.0,auto,ovo,0.7337786259541985
0.8,1.0,rbf,1.0,auto,ovr,0.7337786259541985
0.8,1.0,rbf,2.0,scale,ovo,0.6135496183206107
0.8,1.0,rbf,2.0,scale,ovr,0.6135496183206107
0.8,1.0,rbf,2.0,auto,ovo,0.7337786259541985
0.8,1.0,rbf,2.0,auto,ovr,0.7337786259541985
0.8,1.0,rbf,3.0,scale,ovo,0.6135496183206107
0.8,1.0,rbf,3.0,scale,ovr,0.6135496183206107
0.8,1.0,rbf,3.0,auto,ovo,0.7337786259541985
0.8,1.0,rbf,3.0,auto,ovr,0.7337786259541985
0.8,1.0,linear,1.0,scale,ovo,0.7786259541984732
0.8,1.0,linear,1.0,scale,ovr,0.7786259541984732
0.8,1.0,linear,1.0,auto,ovo,0.7786259541984732
0.8,1.0,linear,1.0,auto,ovr,0.7786259541984732
0.8,1.0,linear,2.0,scale,ovo,0.7786259541984732
0.8,1.0,linear,2.0,scale,ovr,0.7786259541984732
0.8,1.0,linear,2.0,auto,ovo,0.7786259541984732
0.8,1.0,linear,2.0,auto,ovr,0.7786259541984732
0.8,1.0,linear,3.0,scale,ovo,0.7786259541984732
0.8,1.0,linear,3.0,scale,ovr,0.7786259541984732
0.8,1.0,linear,3.0,auto,ovo,0.7786259541984732
0.8,1.0,linear,3.0,auto,ovr,0.7786259541984732
0.8,1.0,sigmoid,1.0,scale,ovo,0.4732824427480916
0.8,1.0,sigmoid,1.0,scale,ovr,0.4732824427480916
0.8,1.0,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,1.0,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,1.0,sigmoid,2.0,scale,ovo,0.4732824427480916
0.8,1.0,sigmoid,2.0,scale,ovr,0.4732824427480916
0.8,1.0,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,1.0,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,1.0,sigmoid,3.0,scale,ovo,0.4732824427480916
0.8,1.0,sigmoid,3.0,scale,ovr,0.4732824427480916
0.8,1.0,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,1.0,sigmoid,3.0,auto,ovr,0.6135496183206107
0.8,10.0,rbf,1.0,scale,ovo,0.6316793893129771
0.8,10.0,rbf,1.0,scale,ovr,0.6316793893129771
0.8,10.0,rbf,1.0,auto,ovo,0.7414122137404581
0.8,10.0,rbf,1.0,auto,ovr,0.7414122137404581
0.8,10.0,rbf,2.0,scale,ovo,0.6316793893129771
0.8,10.0,rbf,2.0,scale,ovr,0.6316793893129771
0.8,10.0,rbf,2.0,auto,ovo,0.7414122137404581
0.8,10.0,rbf,2.0,auto,ovr,0.7414122137404581
0.8,10.0,rbf,3.0,scale,ovo,0.6316793893129771
0.8,10.0,rbf,3.0,scale,ovr,0.6316793893129771
0.8,10.0,rbf,3.0,auto,ovo,0.7414122137404581
0.8,10.0,rbf,3.0,auto,ovr,0.7414122137404581
0.8,10.0,linear,1.0,scale,ovo,0.7786259541984732
0.8,10.0,linear,1.0,scale,ovr,0.7786259541984732
0.8,10.0,linear,1.0,auto,ovo,0.7786259541984732
0.8,10.0,linear,1.0,auto,ovr,0.7786259541984732
0.8,10.0,linear,2.0,scale,ovo,0.7786259541984732
0.8,10.0,linear,2.0,scale,ovr,0.7786259541984732
0.8,10.0,linear,2.0,auto,ovo,0.7786259541984732
0.8,10.0,linear,2.0,auto,ovr,0.7786259541984732
0.8,10.0,linear,3.0,scale,ovo,0.7786259541984732
0.8,10.0,linear,3.0,scale,ovr,0.7786259541984732
0.8,10.0,linear,3.0,auto,ovo,0.7786259541984732
0.8,10.0,linear,3.0,auto,ovr,0.7786259541984732
0.8,10.0,sigmoid,1.0,scale,ovo,0.4770992366412214
0.8,10.0,sigmoid,1.0,scale,ovr,0.4770992366412214
0.8,10.0,sigmoid,1.0,auto,ovo,0.6135496183206107
0.8,10.0,sigmoid,1.0,auto,ovr,0.6135496183206107
0.8,10.0,sigmoid,2.0,scale,ovo,0.4770992366412214
0.8,10.0,sigmoid,2.0,scale,ovr,0.4770992366412214
0.8,10.0,sigmoid,2.0,auto,ovo,0.6135496183206107
0.8,10.0,sigmoid,2.0,auto,ovr,0.6135496183206107
0.8,10.0,sigmoid,3.0,scale,ovo,0.4770992366412214
0.8,10.0,sigmoid,3.0,scale,ovr,0.4770992366412214
0.8,10.0,sigmoid,3.0,auto,ovo,0.6135496183206107
0.8,10.0,sigmoid,3.0,auto,ovr,0.6135496183206107
0.8,100.0,rbf,1.0,scale,ovo,0.7805343511450382
0.8,100.0,rbf,1.0,scale,ovr,0.7805343511450382
0.8,100.0,rbf,1.0,auto,ovo,0.7414122137404581
0.8,100.0,rbf,1.0,auto,ovr,0.7414122137404581
0.8,100.0,rbf,2.0,scale,ovo,0.7805343511450382
0.8,100.0,rbf,2.0,scale,ovr,0.7805343511450382
0.8,100.0,rbf,2.0,auto,ovo,0.7414122137404581
0.8,100.0,rbf,2.0,auto,ovr,0.7414122137404581
